page,revision,anon,comment,parentid,revid,size,timestamp,user,userid
Hillary Rodham Clinton,4911,False,/* 2000 Race for U.S. Senate */ heading format,75541813,75593787,59750,2006-09-13 22:38:35,ZimZalaBim,28422
Hillary Rodham Clinton,4912,True,/* Early life and education */,75593787,75633930,59784,2006-09-14 03:06:35,71.123.161.140,0
Hillary Rodham Clinton,4913,False,Reverted edits by [[Special:Contributions/71.123.161.140|71.123.161.140]] ([[User talk:71.123.161.140|talk]]) to last version by ZimZalaBim,75633930,75633981,59750,2006-09-14 03:06:59,Tangotango,210997
Hillary Rodham Clinton,4914,False,/* Clinton's writings and recordings */,75633981,75713166,59757,2006-09-14 15:23:12,Mashford,89237
Hillary Rodham Clinton,4915,True,/* External links */,75713166,75723940,59884,2006-09-14 16:40:37,68.52.208.183,0
Hillary Rodham Clinton,4916,False,Reverted edits by [[Special:Contributions/68.52.208.183|68.52.208.183]] ([[User talk:68.52.208.183|talk]]) to last version by Mashford,75723940,75724122,59757,2006-09-14 16:41:48,Ahoerstemeier,7580
Hillary Rodham Clinton,4917,False,,75724122,75779821,86,2006-09-14 22:30:25,Berzerk 101,2239359
Hillary Rodham Clinton,4918,False,BOT - rv [[Special:Contributions/Berzerk 101|Berzerk 101]] ([[User talk:Berzerk 101|talk]]) to last version by Ahoerstemeier,75779821,75779838,59757,2006-09-14 22:30:32,AntiVandalBot,1574574
Hillary Rodham Clinton,4919,False,,75779838,75780296,121,2006-09-14 22:33:16,Berzerk 101,2239359
Hillary Rodham Clinton,4920,False,Reverted edits by [[Special:Contributions/Berzerk 101|Berzerk 101]] ([[User talk:Berzerk 101|talk]]) to last version by AntiVandalBot,75780296,75780400,59757,2006-09-14 22:33:56,Glen,2090713
Hillary Rodham Clinton,4921,False,,75780400,75780697,59884,2006-09-14 22:35:47,Berzerk 101,2239359
Hillary Rodham Clinton,4922,False,BOT - rv [[Special:Contributions/Berzerk 101|Berzerk 101]] ([[User talk:Berzerk 101|talk]]) to last version by Glen S,75780697,75780722,59757,2006-09-14 22:35:54,AntiVandalBot,1574574
Hillary Rodham Clinton,4923,True,,75780722,75826202,59894,2006-09-15 04:06:44,65.143.79.178,0
Hillary Rodham Clinton,4924,False,Reverted edits by [[Special:Contributions/65.143.79.178|65.143.79.178]] ([[User talk:65.143.79.178|talk]]) to last version by AntiVandalBot,75826202,75826265,59757,2006-09-15 04:07:21,DVD R W,416594
Hillary Rodham Clinton,4925,True,,75826265,75826696,59804,2006-09-15 04:10:39,65.143.79.178,0
Hillary Rodham Clinton,4926,False,Reverted edits by [[Special:Contributions/65.143.79.178|65.143.79.178]] ([[User talk:65.143.79.178|talk]]) to last version by DVD R W,75826696,75826775,59757,2006-09-15 04:11:13,YellowMonkey,435516
Hillary Rodham Clinton,4927,False,,75826775,75829391,59905,2006-09-15 04:32:39,Timelist,2220639
Hillary Rodham Clinton,4928,False,including women not on earth,75829391,75835950,59896,2006-09-15 05:32:02,HailFire,1861705
Hillary Rodham Clinton,4929,False,/* Political views */ removed unsupported statement (as on talk page),75835950,75957114,59094,2006-09-15 23:27:27,Sad mouse,1554433
Hillary Rodham Clinton,4930,False,Added same-sex marriage opposition category at bottom.,75957114,75960305,59167,2006-09-15 23:49:15,Gunsnroads,2246958
Hillary Rodham Clinton,4931,True,,75960305,76164129,59191,2006-09-17 03:25:12,207.69.139.11,0
Hillary Rodham Clinton,4932,False,Reverted edits by [[Special:Contributions/207.69.139.11|207.69.139.11]] ([[User talk:207.69.139.11|talk]]) to last version by Gunsnroads,76164129,76164373,59167,2006-09-17 03:27:09,DVD R W,416594
Hillary Rodham Clinton,4933,True,,76164373,76173475,228,2006-09-17 04:42:49,205.214.210.190,0
Hillary Rodham Clinton,4934,False,BOT - rv [[Special:Contributions/205.214.210.190|205.214.210.190]] ([[User talk:205.214.210.190|talk]]) to last version by DVD R W,76173475,76173540,59167,2006-09-17 04:43:16,Tawkerbot4,1302263
Hillary Rodham Clinton,4935,False,/* Early life and education */ Correcting name of Y-NHH.,76173540,76251341,59172,2006-09-17 17:13:19,Beginning,67331
Hillary Rodham Clinton,4936,True,/* Early life and education */,76251341,76294869,59186,2006-09-17 21:37:01,64.12.116.68,0
Hillary Rodham Clinton,4937,False,Reverted edits by [[Special:Contributions/64.12.116.68|64.12.116.68]] ([[User talk:64.12.116.68|talk]]) to version 76251341 by Beginning using [[WP:SNIPE|VS]],76294869,76294921,59172,2006-09-17 21:37:22,Omicronpersei8,1353037
Hillary Rodham Clinton,4938,False,/* The 2006 Senate race */  update for after primary,76294921,76307308,59348,2006-09-17 22:49:24,Wasted Time R,269193
Hillary Rodham Clinton,4939,False,/* The 2006 Senate race */,76307308,76307586,59371,2006-09-17 22:51:12,Wasted Time R,269193
Hillary Rodham Clinton,4940,True,/* First Lady of the United States */,76307586,76321375,59532,2006-09-18 00:21:10,24.188.127.118,0
Hillary Rodham Clinton,4941,False,rv,76321375,76321666,59371,2006-09-18 00:23:09,Silja,267912
Hillary Rodham Clinton,4942,False,"Not a writer of video game [[critic|criticism]], moving to [[Category:Computer and video game censorship and ratings]]",76321666,76416766,59386,2006-09-18 14:44:07,CyberSkull,123609
Hillary Rodham Clinton,4943,True,minor change to career highlights,76416766,76455526,60032,2006-09-18 19:11:56,209.184.178.1,0
Hillary Rodham Clinton,4944,False,rv uncited acting career,76455526,76456009,59386,2006-09-18 19:14:45,The Rambling Man,270413
Hillary Rodham Clinton,4945,False,Adding section on controversy,76456009,76458875,62012,2006-09-18 20:09:32,Pecosbill7,2268485
Hillary Rodham Clinton,4946,False,Reverting unsourced controversy section pre WP:BLP,76458875,76466059,59386,2006-09-18 20:56:41,SiobhanHansa,1839479
Hillary Rodham Clinton,4947,False,/* Early life and education */,76466059,76470851,59388,2006-09-18 21:24:35,Common appeal,1220247
Hillary Rodham Clinton,4948,True,,76470851,76487570,59368,2006-09-18 23:06:10,206.190.70.135,0
Hillary Rodham Clinton,4949,False,rv likely v,76487570,76487962,59388,2006-09-18 23:08:47,StuffOfInterest,277234
Hillary Rodham Clinton,4950,True,/* Early life and education */,76487962,76529189,59393,2006-09-19 04:57:19,68.49.92.11,0
Hillary Rodham Clinton,4951,True,,76529189,76604717,30,2006-09-19 16:17:51,64.251.53.34,0
Hillary Rodham Clinton,4952,False,BOT - rv [[Special:Contributions/64.251.53.34|64.251.53.34]] ([[User talk:64.251.53.34|talk]]) to last version by 68.49.92.11,76604717,76604773,59393,2006-09-19 16:18:09,Tawkerbot4,1302263
Hillary Rodham Clinton,4953,True,,76604773,76691516,25663,2006-09-20 00:08:20,209.143.38.119,0
Hillary Rodham Clinton,4954,False,Reverted edits by [[Special:Contributions/209.143.38.119|209.143.38.119]] ([[User talk:209.143.38.119|talk]]) to last version by Tawkerbot4,76691516,76691565,59393,2006-09-20 00:08:40,OwenX,159620
Hillary Rodham Clinton,4955,True,/* Early life and education */,76691565,76709297,59392,2006-09-20 02:02:42,69.201.191.234,0
Hillary Rodham Clinton,4956,True,,76709297,76818043,59396,2006-09-20 17:26:38,193.170.75.122,0
Hillary Rodham Clinton,4957,True,,76818043,76818402,59622,2006-09-20 17:28:43,209.192.0.92,0
Hillary Rodham Clinton,4958,False,rv op-ed,76818402,76823047,59396,2006-09-20 17:54:39,Wasted Time R,269193
Hillary Rodham Clinton,4959,True,/* First Lady of the United States */,76823047,76931566,59400,2006-09-21 05:17:02,68.73.4.47,0
Hillary Rodham Clinton,4960,False,rvt silly edits,76931566,76932642,59396,2006-09-21 05:28:50,Jasper23,1186459
Hillary Rodham Clinton,4961,True,,76932642,76949902,59357,2006-09-21 08:53:18,217.179.103.223,0
Hillary Rodham Clinton,4962,False,revert vandalism by [[Special:Contributions/217.179.103.223|217.179.103.223]] ([[User talk:217.179.103.223|talk]],76949902,76950126,59396,2006-09-21 08:55:41,PaulGarner,300976
Hillary Rodham Clinton,4963,True,/* Early life and education */,76950126,76981462,59477,2006-09-21 13:52:18,71.91.137.1,0
Hillary Rodham Clinton,4964,True,,76981462,76984006,59479,2006-09-21 14:08:34,71.114.7.128,0
Hillary Rodham Clinton,4965,False,"can't even spell ""rotten""!",76984006,76984901,59396,2006-09-21 14:14:37,Wasted Time R,269193
Hillary Rodham Clinton,4966,False,/* The 2000 Senate race */,76984901,76994261,59381,2006-09-21 15:17:26,RichM2020,2292837
Hillary Rodham Clinton,4967,False,Reverted edits by [[Special:Contributions/RichM2020|RichM2020]] ([[User talk:RichM2020|talk]]) to last version by Wasted Time R,76994261,76994316,59396,2006-09-21 15:17:47,FreplySpang,198194
Hillary Rodham Clinton,4968,False,/* First Lady of the United States */,76994316,76994416,59413,2006-09-21 15:18:35,RichM2020,2292837
Hillary Rodham Clinton,4969,False,/* Political views */,76994416,76994556,59478,2006-09-21 15:19:40,RichM2020,2292837
Hillary Rodham Clinton,4970,False,Reverted edits by [[Special:Contributions/RichM2020|RichM2020]] ([[User talk:RichM2020|talk]]) to last version by FreplySpang,76994556,76994751,59396,2006-09-21 15:21:07,FreplySpang,198194
Hillary Rodham Clinton,4971,False,/* Clinton's writings and recordings */,76994751,76994832,59281,2006-09-21 15:21:43,RichM2020,2292837
Hillary Rodham Clinton,4972,False,/* Speculation about possible 2008 presidential bid */,76994832,76995014,59348,2006-09-21 15:22:56,RichM2020,2292837
Hillary Rodham Clinton,4973,False,Reverted edits by [[Special:Contributions/RichM2020|RichM2020]] ([[User talk:RichM2020|talk]]) to last version by FreplySpang,76995014,76995125,59396,2006-09-21 15:23:37,FreplySpang,198194
Hillary Rodham Clinton,4974,False,/* The 2006 Senate race */,76995125,76995290,58560,2006-09-21 15:24:48,RichM2020,2292837
Hillary Rodham Clinton,4975,False,Reverted edits by [[Special:Contributions/RichM2020|RichM2020]] ([[User talk:RichM2020|talk]]) to last version by FreplySpang,76995290,76995413,59396,2006-09-21 15:25:35,ZimZalaBim,28422
Hillary Rodham Clinton,4976,True,,76995413,77014487,59387,2006-09-21 17:20:31,71.114.7.128,0
Hillary Rodham Clinton,4977,False,Reverted edits by [[Special:Contributions/71.114.7.128|71.114.7.128]] ([[User talk:71.114.7.128|talk]]) to last version by ZimZalaBim,77014487,77014589,59396,2006-09-21 17:21:10,Theda,372629
Hillary Rodham Clinton,4978,True,,77014589,77099406,59485,2006-09-22 02:20:18,74.132.242.154,0
Hillary Rodham Clinton,4979,False,What?...rvt,77099406,77100503,59396,2006-09-22 02:28:09,Jasper23,1186459
Hillary Rodham Clinton,4980,False,robot  Modifying: [[it:Hillary Clinton]],77100503,77104699,59397,2006-09-22 02:59:12,.anacondabot,1839348
Hillary Rodham Clinton,4981,False,,77104699,77122453,59459,2006-09-22 05:34:43,Frostedtornflake,2280366
Hillary Rodham Clinton,4982,False,Revert to revision 77104699 dated 2006-09-22 02:59:12 by .anacondabot using [[:en:Wikipedia:Tools/Navigation_popups|popups]],77122453,77122538,59397,2006-09-22 05:35:34,Wi-king,2117622
Hillary Rodham Clinton,4983,False,,77122538,77122770,59414,2006-09-22 05:37:47,Frostedtornflake,2280366
Hillary Rodham Clinton,4984,False,Reverted edits by [[Special:Contributions/Frostedtornflake|Frostedtornflake]] ([[User talk:Frostedtornflake|talk]]) to last version by Wi-king,77122770,77123129,59397,2006-09-22 05:41:20,Luna Santin,1587622
Hillary Rodham Clinton,4985,True,/* Early life and education */,77123129,77232076,59401,2006-09-22 20:14:29,137.99.12.56,0
Hillary Rodham Clinton,4986,True,/* Early life and education */,77232076,77232364,59397,2006-09-22 20:16:09,137.99.12.56,0
Hillary Rodham Clinton,4987,False,/* Speculation about possible 2008 presidential bid */ summary sentence,77232364,77315482,59625,2006-09-23 06:11:10,Calwatch,72724
Hillary Rodham Clinton,4988,False,,77315482,77377551,59629,2006-09-23 16:41:36,Esrbkiller,2229846
Hillary Rodham Clinton,4989,False,revert: nonsense,77377551,77380735,59625,2006-09-23 17:01:52,Kuru,764407
Hillary Rodham Clinton,4990,True,,77380735,77421405,59678,2006-09-23 21:23:21,67.10.117.117,0
Hillary Rodham Clinton,4991,False,JS: Reverted edits by [[Special:Contributions/67.10.117.117|67.10.117.117]] to last version by Kuru,77421405,77421477,59625,2006-09-23 21:23:48,Shella,888312
Hillary Rodham Clinton,4992,False,Disambiguation link repair - [[Wikipedia:Disambiguation pages with links|You can help!]],77421477,77441721,59655,2006-09-23 23:44:16,Crystallina,429935
Hillary Rodham Clinton,4993,True,,77441721,77541433,63859,2006-09-24 15:00:21,212.2.182.59,0
Hillary Rodham Clinton,4994,False,rvv,77541433,77541638,59655,2006-09-24 15:01:53,StuffOfInterest,277234
Hillary Rodham Clinton,4995,True,,77541638,77599531,59694,2006-09-24 21:07:16,150.108.157.145,0
Hillary Rodham Clinton,4996,False,Reverted edits by [[Special:Contributions/150.108.157.145|150.108.157.145]] ([[User talk:150.108.157.145|talk]]) to last version by StuffOfInterest,77599531,77599856,59655,2006-09-24 21:09:04,ZimZalaBim,28422
Hillary Rodham Clinton,4997,False,,77599856,77615960,59686,2006-09-24 22:49:51,Astocker,1639704
Hillary Rodham Clinton,4998,True,/* Early life and education */,77615960,77670785,59699,2006-09-25 05:27:23,64.208.34.22,0
Hillary Rodham Clinton,4999,False,rvv / pov,77670785,77672092,59686,2006-09-25 05:38:08,HailFire,1861705
Hillary Rodham Clinton,5000,True,/* Early life and education */,77672092,77722686,59692,2006-09-25 14:30:28,137.99.14.136,0
Hillary Rodham Clinton,5001,False,rvv,77722686,77723522,59686,2006-09-25 14:37:24,StuffOfInterest,277234
Hillary Rodham Clinton,5002,True,,77723522,77733837,59683,2006-09-25 15:53:34,162.39.56.1,0
Hillary Rodham Clinton,5003,False,rvv,77733837,77733971,59686,2006-09-25 15:54:29,StuffOfInterest,277234
Hillary Rodham Clinton,5004,True,,77733971,77778646,59745,2006-09-25 20:26:29,204.234.17.48,0
Hillary Rodham Clinton,5005,True,,77778646,77779923,59684,2006-09-25 20:34:16,24.11.154.71,0
Hillary Rodham Clinton,5006,True,,77779923,77789328,59756,2006-09-25 21:30:41,70.35.96.176,0
Hillary Rodham Clinton,5007,False,Reverted edits by [[Special:Contributions/70.35.96.176|70.35.96.176]] ([[User talk:70.35.96.176|talk]]) to last version by 24.11.154.71,77789328,77789699,59684,2006-09-25 21:33:00,ZimZalaBim,28422
Hillary Rodham Clinton,5008,True,,77789699,77916859,59677,2006-09-26 15:19:30,162.39.56.1,0
Hillary Rodham Clinton,5009,False,Reverted edits by [[Special:Contributions/162.39.56.1|162.39.56.1]] ([[User talk:162.39.56.1|talk]]) to last version by ZimZalaBim,77916859,77916959,59684,2006-09-26 15:20:12,ZimZalaBim,28422
Hillary Rodham Clinton,5010,True,,77916959,77954887,59687,2006-09-26 19:04:16,147.4.132.3,0
Hillary Rodham Clinton,5011,False,Reverted edits by [[Special:Contributions/147.4.132.3|147.4.132.3]] ([[User talk:147.4.132.3|talk]]) to last version by ZimZalaBim,77954887,77955149,59684,2006-09-26 19:05:32,ZimZalaBim,28422
Hillary Rodham Clinton,5012,True,,77955149,78048311,59691,2006-09-27 05:09:34,68.150.245.150,0
Hillary Rodham Clinton,5013,False,"rv, per [[WP:MOS]] presidents are always called president, no ""former""",78048311,78049377,59684,2006-09-27 05:20:04,JoshuaZ,799863
Hillary Rodham Clinton,5014,True,,78049377,78110312,59755,2006-09-27 14:50:04,209.192.0.92,0
Hillary Rodham Clinton,5015,False,Reverted edits by [[Special:Contributions/209.192.0.92|209.192.0.92]] ([[User_talk:209.192.0.92|talk]]) to version 78049377 by JoshuaZ using [[WP:VPRF|VP]],78110312,78110435,59684,2006-09-27 14:50:52,Whispering,570899
Hillary Rodham Clinton,5016,True,,78110435,78162848,59654,2006-09-27 19:55:22,128.101.178.119,0
Hillary Rodham Clinton,5017,False,Reverted edits by [[Special:Contributions/128.101.178.119|128.101.178.119]] ([[User talk:128.101.178.119|talk]]) to last version by Whispering,78162848,78163199,59684,2006-09-27 19:57:04,JoshuaZ,799863
Hillary Rodham Clinton,5018,False,/* External links */,78163199,78184681,59618,2006-09-27 21:55:16,Vic Troy,448884
Hillary Rodham Clinton,5019,False,revert deletion,78184681,78199100,59684,2006-09-27 23:15:46,Desertsky85451,1811097
Hillary Rodham Clinton,5020,False,/* Possible presidential race */,78199100,78204961,59618,2006-09-27 23:50:37,Treybien,1234927
Hillary Rodham Clinton,5021,False,'American liberalism' more descriptive than 'left-wing',78204961,78282414,59641,2006-09-28 10:54:32,Wasted Time R,269193
Hillary Rodham Clinton,5022,False,/* United States Senator */  avoid characterisation here altogether,78282414,78282484,59627,2006-09-28 10:55:18,Wasted Time R,269193
Hillary Rodham Clinton,5023,False,"/* Political views */  here, the poll used l/m/c, not further narrowed, so we must too",78282484,78282610,59608,2006-09-28 10:56:33,Wasted Time R,269193
Hillary Rodham Clinton,5024,True,,78282610,78297811,59588,2006-09-28 13:18:09,206.183.139.68,0
Hillary Rodham Clinton,5025,False,Reverted edits by [[Special:Contributions/206.183.139.68|206.183.139.68]] ([[User talk:206.183.139.68|talk]]) to last version by Wasted Time R,78297811,78298211,59608,2006-09-28 13:21:14,ZimZalaBim,28422
Hillary Rodham Clinton,5026,True,/* Early life and education */,78298211,78308564,55276,2006-09-28 14:45:34,63.161.133.16,0
Hillary Rodham Clinton,5027,True,,78308564,78310106,55197,2006-09-28 14:56:00,72.20.128.250,0
Hillary Rodham Clinton,5028,False,rvv,78310106,78312110,59608,2006-09-28 15:08:57,Wasted Time R,269193
Hillary Rodham Clinton,5029,False,clean up  using [[WP:AWB|AWB]],78312110,78365372,59607,2006-09-28 20:09:49,KaiserbBot,624606
Hillary Rodham Clinton,5030,True,/* Early life and education */,78365372,78370912,59633,2006-09-28 20:39:31,167.104.6.43,0
Hillary Rodham Clinton,5031,False,rvv,78370912,78375230,59607,2006-09-28 21:02:43,HailFire,1861705
Hillary Rodham Clinton,5032,True,/* Early life and education */,78375230,78411893,59665,2006-09-29 00:33:42,12.150.145.82,0
Hillary Rodham Clinton,5033,False,Reverted edits by [[Special:Contributions/12.150.145.82|12.150.145.82]] ([[User talk:12.150.145.82|talk]]) to last version by HailFire,78411893,78412352,59607,2006-09-29 00:36:31,Schissel,116587
Hillary Rodham Clinton,5034,True,,78412352,78412492,59615,2006-09-29 00:37:34,12.150.145.82,0
Hillary Rodham Clinton,5035,False,Reverted edits by [[Special:Contributions/12.150.145.82|12.150.145.82]] ([[User talk:12.150.145.82|talk]]) to version 78412352 by Schissel using [[WP:SNIPE|VS]],78412492,78412584,59607,2006-09-29 00:38:07,Omicronpersei8,1353037
